playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471675,2010,Sidney Crosby,2010020050,PIT,NYI,HOME,20101015,C,all,1387.0,23.0,0.575,0.8199,0.5773,0.5962,0.5397,0.6216,0.5111,2.0,5.028,0.928,0.404,0.904,0.236,3.025,1.503,0.815,0.928,0.815,0.0,1.0,5.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,5.0,7.0,0.0,0.0,15.0,0.0,1.0,0.0,3.0,3.0,1.0,0.131,0.388,0.409,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.116,0.409,0.409,0.635,0.635,0.61,23.0,7.0,2.0,1.0,13.0,3.0,6.0,4.0,10.0,15.0,10.0,2324.0,0.0,2.0,1.0,1.0,16.588,2.03,1.845,2.009,1.824,17.0,6.0,8.0,31.0,1.0,2.0,1.0,14.0,7.0,2.0,0.452,0.885,0.693,1.0,0.0,0.0,30.846,23.0,22.895,0.331,0.464,0.464,1.897,1.874,1.787,9.183,0.446,0.441,0.457,0.451,9.0,5.0,7.0,21.0,1.0,0.0,0.0,13.0,1.0,0.0,0.341,0.106,0.0,1.0,0.0,0.0,21.398,14.0,14.173,0.12,0.0,0.0,0.566,0.58,0.572,1.124,0.823,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020050,PIT,NYI,HOME,20101015,C,5on5,698.0,14.0,0.575,0.5514,0.7171,0.3043,0.6591,0.375,0.6563,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,1.0,8.0,2.0,4.0,3.0,5.0,7.0,5.0,1439.0,0.0,0.0,0.0,1.0,4.588,0.467,0.467,0.447,0.447,4.0,2.0,1.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,0.063,0.12,0.284,0.0,0.0,0.0,6.846,6.0,5.894,0.06,0.0,0.0,0.528,0.505,0.505,6.503,0.38,0.375,0.39,0.385,6.0,4.0,6.0,16.0,1.0,0.0,0.0,9.0,1.0,0.0,0.274,0.106,0.0,1.0,0.0,0.0,16.398,10.0,10.173,0.078,0.0,0.0,0.458,0.472,0.465,1.075,0.424,29.0,15.0,0.121,0.0,2.0,0.0,2.0,0.0
8471675,2010,Sidney Crosby,2010020050,PIT,NYI,HOME,20101015,C,4on5,57.0,4.0,0.575,0.0,0.0,0.0,0.1818,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346,0.008,0.008,0.008,0.008,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.022,0.0,0.0,0.03,0.03,0.03,0.0,0.239,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020050,PIT,NYI,HOME,20101015,C,5on4,494.0,4.0,0.575,1.0,0.1884,0.9167,0.4,1.0,0.3333,2.0,2.019,0.259,0.145,0.38,0.069,1.429,0.719,0.258,0.259,0.258,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.086,0.173,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.038,0.0,0.0,0.298,0.298,0.296,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,214.0,0.0,0.0,0.0,0.0,5.534,0.488,0.486,0.488,0.486,7.0,1.0,3.0,11.0,0.0,0.0,0.0,6.0,2.0,0.0,0.202,0.286,0.0,0.0,0.0,0.0,11.0,8.0,8.0,0.115,0.0,0.0,0.603,0.603,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.112,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020058,PIT,PHI,AWAY,20101016,C,other,224.0,3.0,2.54,0.7573,1.0,0.6154,0.75,0.5556,1.0,2.0,0.808,0.442,0.033,0.078,0.031,0.293,0.123,0.442,0.442,0.442,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.442,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.018,0.0,0.0,0.461,0.461,0.461,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,124.0,0.0,0.0,0.0,0.0,3.545,0.777,0.777,0.777,0.777,3.0,2.0,3.0,8.0,1.0,0.0,0.0,3.0,0.0,2.0,0.059,0.0,0.718,0.0,0.0,1.0,8.0,5.0,5.0,0.088,0.0,0.0,0.865,0.865,0.864,3.113,0.249,0.234,0.249,0.234,2.0,2.0,1.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.164,0.085,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.033,0.078,0.078,0.204,0.204,0.197,0.845,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020058,PIT,PHI,AWAY,20101016,C,all,1305.0,21.0,2.54,0.6917,0.3262,0.5686,0.4167,0.5789,0.3774,1.0,6.657,1.626,0.545,1.313,0.221,3.359,1.936,1.605,1.631,1.608,1.0,0.0,8.0,1.0,0.0,9.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,6.0,7.0,1.0,2.0,14.0,3.0,0.0,2.0,5.0,1.0,3.0,0.082,0.083,1.461,0.0,0.0,2.0,9.064,9.0,9.061,1.0,0.157,0.0,0.123,1.66,1.662,1.658,21.0,6.0,4.0,3.0,8.0,3.0,4.0,5.0,9.0,14.0,10.0,2295.0,2.0,0.0,0.0,1.0,15.81,2.38,2.358,2.403,2.379,17.0,5.0,7.0,29.0,3.0,2.0,0.0,15.0,2.0,5.0,0.2,0.194,1.986,0.0,1.0,2.0,29.16,22.0,22.122,0.361,0.123,0.123,2.619,2.639,2.633,11.534,1.061,1.041,1.035,1.015,10.0,6.0,6.0,22.0,0.0,1.0,0.0,12.0,3.0,1.0,0.3,0.38,0.381,0.0,0.0,0.0,21.64,16.0,15.77,0.135,0.078,0.078,1.118,1.089,1.076,1.162,2.4,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020058,PIT,PHI,AWAY,20101016,C,5on5,577.0,11.0,2.54,0.441,0.2515,0.2941,0.4359,0.3333,0.4138,4.0,1.418,0.099,0.088,0.362,0.052,0.787,0.612,0.078,0.104,0.082,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,0.016,0.083,0.0,0.0,0.0,0.0,2.064,2.0,2.061,1.0,0.018,0.0,0.083,0.033,0.035,0.032,11.0,2.0,3.0,1.0,5.0,1.0,3.0,2.0,5.0,5.0,5.0,1559.0,2.0,0.0,0.0,1.0,2.923,0.46,0.439,0.482,0.46,4.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,0.016,0.194,0.25,0.0,1.0,0.0,5.16,4.0,4.122,0.04,0.083,0.083,0.416,0.436,0.433,5.97,0.583,0.581,0.556,0.555,5.0,3.0,4.0,12.0,0.0,0.0,0.0,6.0,1.0,1.0,0.098,0.103,0.381,0.0,0.0,0.0,11.64,8.0,7.77,0.064,0.0,0.0,0.647,0.618,0.616,0.259,0.771,17.0,22.0,0.0,0.017,0.0,1.0,0.0,1.0
8471675,2010,Sidney Crosby,2010020058,PIT,PHI,AWAY,20101016,C,4on5,48.0,1.0,2.54,0.0,0.0323,0.0,0.2353,0.0,0.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436,0.211,0.208,0.211,0.208,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02,0.192,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.242,0.242,0.238,0.049,1.466,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020058,PIT,PHI,AWAY,20101016,C,5on4,456.0,6.0,2.54,0.9845,0.0468,0.8889,0.375,0.8667,0.2,2.0,4.431,1.085,0.424,0.874,0.138,2.278,1.2,1.084,1.085,1.084,0.0,0.0,5.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.067,0.0,1.018,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.121,0.0,0.04,1.166,1.166,1.165,6.0,4.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,231.0,0.0,0.0,0.0,0.0,9.342,1.144,1.142,1.144,1.142,10.0,3.0,3.0,16.0,1.0,1.0,0.0,11.0,0.0,2.0,0.125,0.0,1.018,0.0,0.0,1.0,16.0,13.0,13.0,0.234,0.04,0.04,1.337,1.337,1.335,1.016,0.018,0.018,0.018,0.018,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.008,0.0,0.0,0.025,0.025,0.025,0.008,0.163,3.0,5.0,0.0,0.106,0.0,1.0,0.0,1.0
8471675,2010,Sidney Crosby,2010020071,PIT,OTT,HOME,20101018,C,other,57.0,1.0,1.37,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020071,PIT,OTT,HOME,20101018,C,all,1163.0,20.0,1.37,0.8263,0.4985,0.6579,0.4412,0.6207,0.4643,1.0,1.616,0.313,0.138,0.368,0.051,0.649,0.481,0.313,0.315,0.315,0.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.054,0.0,0.259,0.0,0.0,1.0,4.132,2.0,2.05,0.0,0.031,0.0,0.0,0.344,0.347,0.347,20.0,7.0,3.0,1.0,9.0,3.0,1.0,6.0,10.0,10.0,8.0,2437.0,0.0,0.0,0.0,0.0,13.509,2.317,2.038,2.334,2.054,13.0,5.0,7.0,25.0,2.0,4.0,0.0,11.0,3.0,4.0,0.424,0.431,1.462,0.0,0.0,2.0,26.278,18.0,18.402,0.265,1.178,1.178,1.404,1.424,1.375,7.94,0.487,0.479,0.477,0.469,7.0,4.0,2.0,13.0,1.0,0.0,0.0,10.0,0.0,1.0,0.268,0.0,0.219,1.0,0.0,0.0,12.206,11.0,10.736,0.09,0.0,0.0,0.577,0.566,0.557,1.62,1.63,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020071,PIT,OTT,HOME,20101018,C,5on5,824.0,16.0,1.37,0.5532,0.473,0.4583,0.4386,0.4211,0.4583,2.0,0.713,0.054,0.049,0.115,0.019,0.432,0.331,0.054,0.056,0.056,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,1.132,1.0,1.05,0.0,0.01,0.0,0.0,0.064,0.066,0.066,16.0,3.0,3.0,1.0,9.0,2.0,1.0,4.0,9.0,7.0,5.0,1931.0,0.0,0.0,0.0,0.0,5.818,0.603,0.596,0.619,0.613,5.0,3.0,3.0,11.0,1.0,0.0,0.0,6.0,1.0,1.0,0.188,0.176,0.238,0.0,0.0,1.0,12.278,8.0,8.402,0.084,0.0,0.0,0.686,0.706,0.697,7.94,0.487,0.479,0.477,0.469,7.0,4.0,2.0,13.0,1.0,0.0,0.0,10.0,0.0,1.0,0.268,0.0,0.219,1.0,0.0,0.0,12.206,11.0,10.736,0.09,0.0,0.0,0.577,0.566,0.557,0.999,1.113,25.0,32.0,0.084,0.038,2.0,2.0,2.0,2.0
8471675,2010,Sidney Crosby,2010020071,PIT,OTT,HOME,20101018,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020071,PIT,OTT,HOME,20101018,C,5on4,282.0,3.0,1.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.903,0.259,0.089,0.253,0.032,0.216,0.149,0.259,0.259,0.259,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.259,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.021,0.0,0.0,0.281,0.281,0.281,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,110.0,0.0,0.0,0.0,0.0,7.69,1.715,1.442,1.715,1.442,8.0,2.0,4.0,14.0,1.0,4.0,0.0,5.0,2.0,3.0,0.236,0.254,1.224,0.0,0.0,1.0,14.0,10.0,10.0,0.181,1.178,1.178,0.718,0.718,0.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020089,PIT,NSH,AWAY,20101021,C,other,75.0,2.0,3.455,0.8453,0.6824,0.75,0.375,0.75,0.4286,1.0,0.779,0.112,0.036,0.116,0.021,0.277,0.438,0.112,0.112,0.112,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.009,0.0,0.0,0.121,0.121,0.121,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,2.245,0.224,0.224,0.224,0.224,3.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.112,0.112,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.029,0.213,0.0,0.253,0.253,0.253,0.647,0.041,0.041,0.041,0.041,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007,0.0,0.0,0.047,0.047,0.047,0.26,0.121,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020089,PIT,NSH,AWAY,20101021,C,all,1423.0,23.0,3.455,0.6586,0.5371,0.8409,0.463,0.8182,0.5238,1.0,6.533,0.563,0.468,1.324,0.231,4.395,3.019,0.548,0.579,0.563,1.0,0.0,9.0,1.0,3.0,13.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,7.0,8.0,1.0,2.0,11.0,0.0,2.0,0.0,8.0,1.0,1.0,0.238,0.112,0.213,1.0,0.0,1.0,12.996,10.0,10.02,0.0,0.106,0.0,0.213,0.456,0.463,0.46,23.0,6.0,2.0,5.0,10.0,2.0,5.0,7.0,9.0,11.0,13.0,2406.0,2.0,0.0,0.0,0.0,18.028,0.974,0.958,0.991,0.975,22.0,5.0,10.0,37.0,3.0,1.0,1.0,25.0,1.0,1.0,0.649,0.112,0.213,2.0,0.0,1.0,36.803,27.0,26.836,0.292,0.213,0.213,1.053,1.061,1.058,4.517,0.505,0.495,0.504,0.494,6.0,0.0,1.0,7.0,1.0,0.0,0.0,4.0,2.0,0.0,0.156,0.349,0.0,0.0,1.0,0.0,7.13,6.0,6.192,0.075,0.0,0.0,0.58,0.58,0.566,1.555,1.34,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020089,PIT,NSH,AWAY,20101021,C,5on5,848.0,17.0,3.455,0.5692,0.5917,0.7727,0.5,0.7059,0.5556,1.0,3.288,0.414,0.223,0.724,0.118,2.019,1.502,0.4,0.43,0.415,0.0,0.0,5.0,0.0,2.0,7.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,5.0,0.0,2.0,0.0,4.0,0.0,1.0,0.201,0.0,0.213,1.0,0.0,1.0,6.996,5.0,5.02,0.0,0.045,0.0,0.213,0.246,0.252,0.252,17.0,2.0,0.0,5.0,10.0,2.0,4.0,6.0,5.0,5.0,9.0,1821.0,2.0,0.0,0.0,0.0,8.026,0.613,0.598,0.63,0.614,10.0,2.0,5.0,17.0,2.0,0.0,1.0,11.0,0.0,1.0,0.399,0.0,0.213,1.0,0.0,1.0,16.803,12.0,11.836,0.098,0.0,0.213,0.497,0.506,0.504,3.869,0.464,0.454,0.464,0.453,5.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,0.115,0.349,0.0,0.0,1.0,0.0,5.13,5.0,5.192,0.069,0.0,0.0,0.533,0.532,0.519,1.252,0.864,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,2010,Sidney Crosby,2010020089,PIT,NSH,AWAY,20101021,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
